label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
AGREE,0.0,0.0,0.193305,-0.09263,0.414953,-0.04555,0.565381,0.108438,0.664337,0.278496,0.525806,-0.184872,0.744112,-0.211863,0.888744,-0.243999,1.0,-0.304158,0.485538,-0.08544,0.759747,0.142232,0.706761,0.211653,0.63257,0.183039,0.417179,0.052779,0.617452,0.300206,0.59208,0.350532,0.565053,0.334867,0.32844,0.191978,0.463171,0.38258,0.475331,0.456106,0.486326,0.480562,0.0,0.0,-0.111756,-0.083997,-0.194669,-0.183653,-0.210327,-0.240945,-0.168636,-0.255723,-0.121428,-0.545805,-0.17637,-0.750935,-0.214564,-0.89097,-0.242703,-1.0,-0.015066,-0.519796,-0.076083,-0.542751,-0.133879,-0.415091,-0.157048,-0.303374,0.068965,-0.42482,3.3e-05,-0.426733,-0.060924,-0.333878,-0.085356,-0.25886,0.12754,-0.294234,0.055585,-0.292037,0.000451,-0.230204,-0.017851,-0.180706
AGREE,0.0,0.0,0.178909,-0.037095,0.389562,0.02954,0.53555,0.191391,0.63938,0.336054,0.482013,-0.189972,0.713525,-0.277986,0.872893,-0.32715,1.0,-0.390084,0.45023,-0.124994,0.682388,0.12626,0.619021,0.206985,0.546088,0.174514,0.383083,-0.004084,0.527181,0.310333,0.447549,0.32138,0.391966,0.23689,0.304448,0.136069,0.405717,0.382861,0.342246,0.372455,0.300429,0.285912,0.0,0.0,-0.117043,-0.079094,-0.187295,-0.173015,-0.175462,-0.219195,-0.123596,-0.225927,-0.133243,-0.548831,-0.180165,-0.750303,-0.210979,-0.88968,-0.228974,-1.0,-0.015325,-0.533728,-0.064885,-0.504639,-0.113604,-0.350623,-0.122175,-0.245289,0.079408,-0.439997,0.018823,-0.404491,-0.038227,-0.281472,-0.050216,-0.206556,0.148288,-0.312263,0.078707,-0.28513,0.02034,-0.20349,0.005629,-0.154659
AGREE,0.0,0.0,0.196683,-0.044861,0.40105,0.035993,0.532049,0.194503,0.623215,0.332136,0.49511,-0.178569,0.722781,-0.273876,0.877439,-0.332066,1.0,-0.392267,0.4571,-0.097683,0.68473,0.146083,0.643941,0.267573,0.583783,0.296738,0.385425,0.029639,0.549102,0.305339,0.484679,0.352697,0.424233,0.318037,0.310697,0.175353,0.419712,0.360102,0.391853,0.386036,0.3656,0.35723,0.0,0.0,-0.115829,-0.069744,-0.18529,-0.169335,-0.165498,-0.215648,-0.109853,-0.229933,-0.127697,-0.54327,-0.161885,-0.744842,-0.186689,-0.883935,-0.202307,-1.0,-0.010158,-0.529578,-0.054131,-0.512079,-0.103837,-0.364127,-0.113927,-0.27473,0.081848,-0.43852,0.027435,-0.406657,-0.031076,-0.290645,-0.04447,-0.233784,0.148338,-0.312435,0.086285,-0.283452,0.030618,-0.202274,0.017965,-0.16307
AGREE,0.0,0.0,0.197304,-0.05576,0.409802,0.015183,0.547359,0.177342,0.63605,0.325954,0.496534,-0.174916,0.71806,-0.278257,0.87623,-0.337852,1.0,-0.398173,0.469234,-0.085548,0.698789,0.165188,0.68495,0.292956,0.648756,0.327558,0.403747,0.041363,0.559571,0.327449,0.491902,0.356918,0.433893,0.307039,0.329713,0.184149,0.430509,0.377351,0.386683,0.38133,0.35011,0.334521,0.0,0.0,-0.109566,-0.070647,-0.173915,-0.162201,-0.163221,-0.208939,-0.117732,-0.239283,-0.121794,-0.54553,-0.156063,-0.748008,-0.178683,-0.886851,-0.190473,-1.0,-0.003641,-0.528322,-0.037447,-0.517039,-0.089619,-0.371188,-0.105716,-0.278732,0.088162,-0.434885,0.038997,-0.407072,-0.022591,-0.293071,-0.039534,-0.232356,0.152646,-0.305857,0.094588,-0.281265,0.033393,-0.205565,0.01352,-0.164526
AGREE,0.0,0.0,0.182921,-0.058855,0.3913,0.007272,0.528542,0.175071,0.617212,0.31511,0.489771,-0.183494,0.719091,-0.289479,0.877336,-0.338507,1.0,-0.394143,0.466412,-0.096382,0.706656,0.16287,0.668687,0.283026,0.607428,0.299379,0.405328,0.029769,0.556644,0.328609,0.476445,0.352859,0.410702,0.289979,0.335372,0.173476,0.429369,0.385851,0.376767,0.384814,0.337078,0.321776,0.0,0.0,-0.104543,-0.080496,-0.174304,-0.180491,-0.166592,-0.231426,-0.113623,-0.262282,-0.104742,-0.549056,-0.138573,-0.747634,-0.164182,-0.885971,-0.180679,-1.0,0.016393,-0.528367,-0.033379,-0.536019,-0.091275,-0.37585,-0.105772,-0.275177,0.109918,-0.429084,0.052233,-0.414512,-0.015846,-0.292499,-0.033315,-0.226728,0.174611,-0.291396,0.111769,-0.273729,0.047122,-0.19449,0.030025,-0.151978
AGREE,0.0,0.0,0.189614,0.015675,0.392109,0.107506,0.532742,0.24711,0.633909,0.3431,0.490718,-0.155308,0.717203,-0.273732,0.8754,-0.316997,1.0,-0.364204,0.47568,-0.10373,0.710678,0.161587,0.686951,0.29825,0.641472,0.326441,0.417859,0.000624,0.535773,0.338214,0.446897,0.358692,0.387875,0.281859,0.345875,0.130717,0.402889,0.372301,0.338319,0.366065,0.299936,0.292235,0.0,0.0,-0.094523,-0.066747,-0.16269,-0.151682,-0.157606,-0.19475,-0.108759,-0.232569,-0.107794,-0.544775,-0.14079,-0.747644,-0.164399,-0.887134,-0.175571,-1.0,0.01543,-0.522765,-0.019287,-0.530321,-0.08192,-0.366214,-0.098554,-0.280726,0.1109,-0.424851,0.059329,-0.409122,-0.011646,-0.274865,-0.0246,-0.221205,0.180364,-0.291837,0.113535,-0.272649,0.054281,-0.187293,0.048928,-0.155358
AGREE,0.0,0.0,0.202818,-0.028271,0.413562,0.05133,0.544505,0.221557,0.624396,0.358488,0.507721,-0.168042,0.723847,-0.283858,0.878876,-0.337769,1.0,-0.396417,0.481447,-0.099916,0.706753,0.18727,0.64441,0.28154,0.569701,0.259618,0.415682,0.017444,0.54533,0.358211,0.469655,0.36887,0.417138,0.287195,0.33619,0.153399,0.401618,0.39728,0.3422,0.38424,0.307937,0.303958,0.0,0.0,-0.095918,-0.073567,-0.16097,-0.173972,-0.151004,-0.229762,-0.093502,-0.256605,-0.10264,-0.541574,-0.132299,-0.745196,-0.152841,-0.886324,-0.161887,-1.0,0.024785,-0.522377,-0.01463,-0.53024,-0.072365,-0.354601,-0.089697,-0.248722,0.121115,-0.425892,0.06326,-0.401914,-0.002359,-0.265502,-0.016152,-0.201047,0.187307,-0.293152,0.121881,-0.266042,0.062545,-0.180722,0.054049,-0.143974
AGREE,0.0,0.0,0.194851,-0.058451,0.406249,0.009938,0.542598,0.182283,0.624996,0.325886,0.500188,-0.174951,0.722862,-0.298745,0.877393,-0.350271,1.0,-0.403852,0.479684,-0.093232,0.705794,0.17851,0.620186,0.259488,0.530361,0.223306,0.419369,0.032405,0.547141,0.336524,0.461952,0.344553,0.40613,0.266989,0.345431,0.171043,0.419218,0.38407,0.353986,0.371979,0.317311,0.297241,0.0,0.0,-0.097346,-0.069093,-0.16805,-0.160729,-0.157214,-0.211857,-0.094593,-0.235363,-0.104106,-0.545023,-0.130418,-0.745656,-0.150058,-0.88539,-0.157088,-1.0,0.025508,-0.528237,-0.014159,-0.527296,-0.077965,-0.349586,-0.09596,-0.256478,0.123214,-0.430193,0.066471,-0.392861,-0.009317,-0.25801,-0.026557,-0.2085,0.19058,-0.294243,0.122604,-0.256008,0.055567,-0.169899,0.043141,-0.141444
AGREE,0.0,0.0,0.198043,-0.036042,0.406861,0.046275,0.5484,0.206093,0.645984,0.314454,0.504762,-0.18584,0.725613,-0.317727,0.878993,-0.377767,1.0,-0.437978,0.49239,-0.10419,0.713537,0.143665,0.629107,0.233409,0.538632,0.207045,0.440269,0.022805,0.560273,0.308948,0.474843,0.32409,0.419593,0.252613,0.374061,0.164316,0.426963,0.366893,0.358779,0.360877,0.321166,0.29199,0.0,0.0,-0.094421,-0.067968,-0.164189,-0.160351,-0.152954,-0.21326,-0.098865,-0.241228,-0.101642,-0.544697,-0.126044,-0.74301,-0.14683,-0.886208,-0.152367,-1.0,0.027183,-0.528321,-0.012978,-0.5259,-0.078299,-0.346579,-0.090676,-0.26439,0.124657,-0.430914,0.068874,-0.396195,-0.007752,-0.261071,-0.019146,-0.218645,0.190899,-0.296037,0.124347,-0.259908,0.056801,-0.171611,0.049889,-0.147095
AGREE,0.0,0.0,0.192411,-0.009848,0.397361,0.073854,0.539055,0.223784,0.635795,0.318095,0.503494,-0.173856,0.725884,-0.309381,0.878936,-0.364825,1.0,-0.418661,0.492093,-0.103137,0.70367,0.141385,0.620769,0.246792,0.534446,0.238742,0.441273,0.01504,0.549814,0.310241,0.467139,0.33533,0.41556,0.270901,0.378469,0.150949,0.429454,0.364631,0.363115,0.363655,0.326299,0.297536,0.0,0.0,-0.093862,-0.067873,-0.16284,-0.160003,-0.151876,-0.206829,-0.100157,-0.228706,-0.098666,-0.546198,-0.122912,-0.745549,-0.140985,-0.886474,-0.145016,-1.0,0.030176,-0.525203,-0.007985,-0.529899,-0.073491,-0.351438,-0.088792,-0.266487,0.1269,-0.425391,0.070927,-0.390964,-0.004973,-0.254436,-0.017891,-0.209553,0.192989,-0.288562,0.125851,-0.252941,0.059042,-0.162536,0.050648,-0.136325
AGREE,0.0,0.0,0.187934,-0.049775,0.386019,-0.024452,0.518636,0.080858,0.601314,0.190536,0.502129,-0.185359,0.728379,-0.294541,0.885892,-0.346562,1.0,-0.389333,0.489341,-0.138548,0.686716,0.142868,0.644856,0.273932,0.593045,0.304299,0.437663,-0.039601,0.534738,0.307965,0.46054,0.340624,0.413686,0.284534,0.374636,0.083479,0.418994,0.359522,0.35663,0.372504,0.31614,0.31533,0.0,0.0,-0.103987,-0.086477,-0.163895,-0.229327,-0.116505,-0.319589,-0.054298,-0.370556,-0.086192,-0.530142,-0.111591,-0.741884,-0.124258,-0.884688,-0.136865,-1.0,0.036554,-0.503581,0.005107,-0.541481,-0.054205,-0.385753,-0.090184,-0.258171,0.129345,-0.409506,0.083475,-0.408698,0.015528,-0.284145,-0.018849,-0.189974,0.195166,-0.279101,0.150478,-0.274261,0.083702,-0.192676,0.053351,-0.13442
AGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097989,-0.0811,-0.142063,-0.215675,-0.072031,-0.271803,0.014825,-0.278472,-0.077473,-0.536413,-0.097879,-0.750655,-0.110187,-0.887373,-0.122807,-1.0,0.037093,-0.491817,0.070456,-0.625435,0.021625,-0.479365,-0.019011,-0.361968,0.125511,-0.392687,0.124728,-0.4427,0.053715,-0.304639,0.016324,-0.228139,0.189462,-0.262075,0.169265,-0.288757,0.107317,-0.202577,0.078689,-0.162629
AGREE,0.0,0.0,0.274603,-0.094942,0.545352,-0.237833,0.739718,-0.352401,0.866986,-0.442658,0.510218,-0.864186,0.744314,-0.859343,0.906443,-0.834769,1.0,-0.821189,0.440979,-0.894312,0.751599,-0.721728,0.831145,-0.527687,0.843634,-0.407193,0.374174,-0.807341,0.695652,-0.517582,0.706812,-0.323915,0.670379,-0.232254,0.307508,-0.639914,0.579924,-0.353662,0.570908,-0.209123,0.525775,-0.154025,0.0,0.0,-0.091163,-0.08796,-0.135488,-0.234748,-0.078532,-0.322706,-0.005325,-0.362036,-0.062428,-0.523053,-0.084482,-0.742007,-0.099613,-0.881496,-0.109628,-1.0,0.050429,-0.476341,0.070937,-0.619195,0.012481,-0.458233,-0.023746,-0.334739,0.135255,-0.374479,0.134693,-0.455277,0.059071,-0.31501,0.02501,-0.227612,0.192792,-0.241946,0.174826,-0.29654,0.108238,-0.212239,0.08012,-0.164416
AGREE,0.0,0.0,0.292955,0.105253,0.60878,0.015368,0.797935,-0.088854,0.904897,-0.219346,0.665716,-0.703633,0.868766,-0.856095,0.95503,-0.923852,0.982965,-1.0,0.561915,-0.797509,0.853021,-0.479242,0.804151,-0.156643,0.696176,-0.011935,0.435055,-0.775134,0.694427,-0.330528,0.60743,-0.030928,0.487747,0.099443,0.298215,-0.673638,0.540344,-0.316134,0.497349,-0.067718,0.415431,0.061152,0.0,0.0,-0.111332,-0.089636,-0.168276,-0.238967,-0.112209,-0.321575,-0.040118,-0.33344,-0.090107,-0.529132,-0.13433,-0.750268,-0.153046,-0.888533,-0.169167,-1.0,0.017456,-0.500612,0.041642,-0.743245,-0.004597,-0.860593,-0.056631,-0.940977,0.105304,-0.406205,0.071525,-0.486528,-0.003852,-0.36831,-0.042974,-0.270352,0.166536,-0.273239,0.125282,-0.331974,0.054763,-0.262036,0.016217,-0.202232
AGREE,0.0,0.0,0.235695,0.071216,0.491519,-0.014073,0.62876,-0.176838,0.689634,-0.329878,0.588711,-0.488368,0.791321,-0.545122,0.924047,-0.458111,1.0,-0.376539,0.496736,-0.609504,0.724333,-0.510865,0.744338,-0.249889,0.711146,-0.103854,0.371823,-0.649333,0.540616,-0.327492,0.44312,-0.108922,0.343708,-0.066389,0.230085,-0.616774,0.366002,-0.326161,0.303704,-0.161512,0.225289,-0.143044,0.0,0.0,-0.104648,-0.08333,-0.160807,-0.219282,-0.109867,-0.294293,-0.034486,-0.302063,-0.093267,-0.5358,-0.134452,-0.746105,-0.151448,-0.888334,-0.169216,-1.0,0.018605,-0.50554,0.048509,-0.720619,0.010353,-0.782835,-0.034895,-0.815132,0.109313,-0.414181,0.078687,-0.482219,0.008329,-0.364083,-0.027729,-0.271528,0.172196,-0.284822,0.134325,-0.327486,0.072646,-0.257613,0.0434,-0.204925
AGREE,0.0,0.0,0.25514,0.019675,0.497489,-0.115127,0.624637,-0.296927,0.69596,-0.445553,0.590727,-0.565384,0.790286,-0.656276,0.919251,-0.625269,1.0,-0.595578,0.482116,-0.670121,0.696488,-0.577175,0.712075,-0.307094,0.677056,-0.155724,0.350556,-0.695152,0.519732,-0.417731,0.423483,-0.192822,0.325732,-0.149657,0.20666,-0.660354,0.337221,-0.385838,0.275462,-0.223082,0.196895,-0.210824,0.0,0.0,-0.105106,-0.084164,-0.163703,-0.220251,-0.113111,-0.298975,-0.036694,-0.312863,-0.10037,-0.533227,-0.137294,-0.746488,-0.151171,-0.886803,-0.167139,-1.0,0.013248,-0.508174,0.032764,-0.740872,-0.010237,-0.84556,-0.058658,-0.919839,0.108354,-0.415201,0.075155,-0.489536,0.001935,-0.366241,-0.036219,-0.2701,0.175356,-0.280823,0.132885,-0.329428,0.068662,-0.2558,0.037188,-0.198269
AGREE,0.0,0.0,0.261974,0.072382,0.49008,0.022971,0.629462,-0.050153,0.72651,-0.137237,0.570065,-0.475052,0.782926,-0.568287,0.912943,-0.57962,1.0,-0.600603,0.486863,-0.564708,0.726802,-0.454414,0.699709,-0.204803,0.626844,-0.080388,0.38196,-0.573986,0.549388,-0.300773,0.459966,-0.108679,0.369192,-0.080346,0.271062,-0.518213,0.388157,-0.242985,0.331241,-0.108032,0.258388,-0.109152,0.0,0.0,-0.105859,-0.093717,-0.153906,-0.235772,-0.103995,-0.31772,-0.030722,-0.344646,-0.091903,-0.531994,-0.134141,-0.738875,-0.148038,-0.885206,-0.161652,-1.0,0.015585,-0.502555,0.036793,-0.720291,0.000808,-0.789715,-0.038612,-0.827179,0.105355,-0.410056,0.082172,-0.494909,0.008913,-0.376894,-0.030224,-0.279801,0.169593,-0.278317,0.137108,-0.336574,0.073328,-0.274352,0.040821,-0.222823
AGREE,0.0,0.0,0.27235,0.076249,0.495372,0.018966,0.622815,-0.058072,0.699943,-0.166637,0.581108,-0.468314,0.768661,-0.575973,0.905119,-0.623582,1.0,-0.681737,0.492907,-0.564421,0.730925,-0.442735,0.670473,-0.186959,0.569828,-0.085993,0.387976,-0.565181,0.559609,-0.283825,0.461038,-0.098651,0.366814,-0.097756,0.280465,-0.495474,0.389463,-0.195114,0.318686,-0.07503,0.244905,-0.111847,0.0,0.0,-0.101353,-0.089394,-0.153001,-0.224819,-0.105276,-0.296422,-0.03455,-0.316737,-0.089529,-0.52694,-0.131738,-0.744945,-0.149622,-0.883809,-0.153481,-1.0,0.019377,-0.487269,0.027036,-0.587151,-0.022973,-0.428547,-0.055446,-0.29662,0.104154,-0.397388,0.091233,-0.464749,0.027928,-0.334476,-0.006397,-0.239147,0.16483,-0.279782,0.146226,-0.331857,0.089708,-0.256986,0.062282,-0.203954
AGREE,0.0,0.0,0.251994,0.07732,0.465083,0.031331,0.599849,-0.030879,0.674838,-0.141027,0.566812,-0.436928,0.770485,-0.550203,0.909069,-0.609313,1.0,-0.684823,0.479327,-0.53095,0.71305,-0.422972,0.659582,-0.17537,0.567936,-0.079613,0.374475,-0.535743,0.532126,-0.271375,0.438817,-0.089763,0.353466,-0.087629,0.267552,-0.472408,0.369248,-0.202347,0.305407,-0.085291,0.236807,-0.117641,0.0,0.0,-0.097098,-0.08615,-0.145754,-0.211785,-0.100643,-0.272872,-0.031478,-0.29271,-0.079604,-0.531227,-0.12476,-0.746572,-0.144657,-0.886525,-0.150784,-1.0,0.029635,-0.494236,0.052724,-0.656569,0.005215,-0.542089,-0.028433,-0.432715,0.114839,-0.401512,0.097072,-0.474612,0.028891,-0.348886,-0.000839,-0.262836,0.173532,-0.275847,0.144275,-0.327045,0.084045,-0.256821,0.059877,-0.209167
AGREE,0.0,0.0,0.258728,0.097085,0.479349,0.077264,0.620024,0.030892,0.690709,-0.069214,0.579347,-0.416426,0.77329,-0.519447,0.907215,-0.588009,1.0,-0.659641,0.497409,-0.510369,0.725587,-0.393808,0.688116,-0.150265,0.614873,-0.022894,0.398737,-0.520777,0.536148,-0.224948,0.440839,-0.055916,0.358778,-0.03711,0.29976,-0.462745,0.387277,-0.171942,0.315455,-0.065611,0.247338,-0.091216,0.0,0.0,-0.09532,-0.091351,-0.149077,-0.222503,-0.106824,-0.294908,-0.031306,-0.31435,-0.076916,-0.540803,-0.116246,-0.744498,-0.135264,-0.884995,-0.145668,-1.0,0.033971,-0.508541,0.052334,-0.66543,0.003888,-0.571357,-0.032213,-0.483239,0.121609,-0.415276,0.098686,-0.476524,0.027248,-0.356582,-0.005071,-0.274989,0.181884,-0.28454,0.13877,-0.311809,0.075909,-0.247317,0.052064,-0.206496
AGREE,0.0,0.0,0.261289,0.076842,0.480263,0.051876,0.616393,0.004538,0.68003,-0.102634,0.58825,-0.439586,0.776372,-0.553561,0.905833,-0.619547,1.0,-0.684913,0.498044,-0.527906,0.711644,-0.425195,0.675264,-0.179757,0.599713,-0.044523,0.387888,-0.53348,0.532534,-0.279765,0.451428,-0.099204,0.368776,-0.059929,0.272927,-0.474959,0.379399,-0.232361,0.328855,-0.098011,0.264981,-0.082546,0.0,0.0,-0.102825,-0.089177,-0.155652,-0.217228,-0.110109,-0.28447,-0.034503,-0.304637,-0.084207,-0.535372,-0.1255,-0.740727,-0.142025,-0.883728,-0.153519,-1.0,0.027007,-0.506797,0.04659,-0.697872,0.009093,-0.698866,-0.023267,-0.694084,0.11511,-0.413864,0.083615,-0.481137,0.012128,-0.361144,-0.018071,-0.277724,0.175417,-0.281444,0.132472,-0.316765,0.068304,-0.250281,0.04292,-0.206686
AGREE,0.0,0.0,0.253082,0.10337,0.476461,0.090875,0.615079,0.041073,0.673188,-0.087948,0.590365,-0.416802,0.781388,-0.546612,0.91126,-0.617301,1.0,-0.69174,0.502049,-0.523562,0.704717,-0.411653,0.662334,-0.170174,0.585217,-0.048971,0.396739,-0.54138,0.520936,-0.260532,0.43041,-0.091254,0.348413,-0.072236,0.291089,-0.486759,0.368792,-0.196168,0.30017,-0.089551,0.233788,-0.116378,0.0,0.0,-0.091766,-0.085546,-0.145821,-0.203671,-0.105963,-0.263395,-0.035944,-0.282968,-0.073512,-0.5384,-0.108386,-0.747548,-0.128208,-0.884924,-0.134736,-1.0,0.04015,-0.500475,0.03868,-0.59064,-0.020636,-0.433496,-0.049221,-0.317661,0.125875,-0.403501,0.099783,-0.443515,0.028412,-0.316667,0.001675,-0.241482,0.184992,-0.274939,0.144509,-0.295801,0.08082,-0.224881,0.058681,-0.186274
AGREE,0.0,0.0,0.257932,0.081268,0.477323,0.04511,0.610112,-0.019197,0.669638,-0.122032,0.594132,-0.441263,0.77776,-0.556637,0.908459,-0.610455,1.0,-0.662316,0.507299,-0.534288,0.69471,-0.441483,0.689632,-0.199581,0.633676,-0.059997,0.400649,-0.548196,0.537878,-0.318201,0.483548,-0.137246,0.409219,-0.087029,0.287382,-0.499956,0.382677,-0.229496,0.34526,-0.088515,0.286728,-0.061406,0.0,0.0,-0.095192,-0.087682,-0.15043,-0.215044,-0.10884,-0.277254,-0.041548,-0.290246,-0.078393,-0.536981,-0.111972,-0.747989,-0.13405,-0.884544,-0.14144,-1.0,0.04046,-0.503773,0.026141,-0.573982,-0.033721,-0.409049,-0.052962,-0.30031,0.129853,-0.406776,0.096428,-0.437404,0.027102,-0.308194,0.00983,-0.241587,0.194325,-0.277922,0.144352,-0.283626,0.078529,-0.208442,0.061156,-0.17624
AGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095455,-0.081092,-0.15337,-0.191958,-0.115006,-0.238488,-0.054223,-0.260132,-0.087809,-0.528884,-0.118036,-0.74254,-0.1394,-0.883095,-0.152857,-1.0,0.033687,-0.49948,0.014587,-0.557369,-0.041767,-0.39121,-0.065766,-0.277696,0.122656,-0.405873,0.089374,-0.42609,0.024619,-0.298311,0.003623,-0.22544,0.184045,-0.280915,0.135286,-0.284062,0.071808,-0.207373,0.052268,-0.168657
AGREE,0.0,0.0,0.247966,0.007101,0.514615,-0.131491,0.662134,-0.330233,0.706298,-0.528806,0.530869,-0.552459,0.662275,-0.794303,0.747504,-0.799954,0.788028,-0.744789,0.429096,-0.669207,0.558731,-0.878208,0.595087,-0.766424,0.576042,-0.630429,0.305138,-0.765961,0.426286,-0.913585,0.449069,-0.763372,0.417347,-0.614567,0.164031,-0.828893,0.289742,-1.0,0.317558,-0.883728,0.289866,-0.744105,0.0,0.0,-0.099167,-0.085507,-0.160534,-0.221957,-0.124268,-0.304906,-0.064309,-0.350367,-0.084536,-0.543958,-0.110028,-0.747411,-0.133556,-0.8849,-0.148694,-1.0,0.038153,-0.513058,0.018655,-0.563099,-0.044887,-0.390241,-0.068677,-0.281929,0.128512,-0.416316,0.092511,-0.424346,0.017443,-0.290035,-0.004774,-0.223791,0.191168,-0.286983,0.138347,-0.283733,0.068507,-0.201096,0.048542,-0.16624
AGREE,0.0,0.0,0.270624,0.036525,0.595567,-0.098667,0.769944,-0.304739,0.850255,-0.52694,0.616199,-0.81423,0.804728,-0.888692,0.923364,-0.849655,0.991306,-0.823568,0.491372,-0.945421,0.721217,-0.922707,0.784321,-0.779194,0.801158,-0.727971,0.330431,-1.0,0.566616,-0.891328,0.564633,-0.648681,0.511944,-0.52077,0.142807,-0.976498,0.372774,-0.87478,0.385936,-0.662678,0.334486,-0.541036,0.0,0.0,-0.098137,-0.089914,-0.154113,-0.222591,-0.111431,-0.292393,-0.050385,-0.319104,-0.077047,-0.535629,-0.106027,-0.746322,-0.127123,-0.883747,-0.143621,-1.0,0.037489,-0.49507,0.027428,-0.562924,-0.036426,-0.400942,-0.071134,-0.284661,0.124398,-0.395248,0.110139,-0.446304,0.034074,-0.315047,-0.001423,-0.226428,0.185741,-0.264333,0.158179,-0.300061,0.086998,-0.225765,0.054314,-0.177362
DISAGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.107281,-0.218455,-0.281564,-0.387491,-0.408318,-0.411692,-0.507031,-0.373799,-0.36646,-0.510334,-0.547581,-0.736463,-0.695676,-0.885541,-0.815068,-1.0,-0.410407,-0.349214,-0.581064,-0.512283,-0.669186,-0.600842,-0.737029,-0.686409,-0.426005,-0.185144,-0.55968,-0.264992,-0.544245,-0.261984,-0.507432,-0.265548,-0.415856,-0.027475,-0.526023,-0.081598,-0.50651,-0.07297,-0.464215,-0.062775
DISAGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.131211,-0.250003,-0.314131,-0.419308,-0.444584,-0.438271,-0.544531,-0.389114,-0.403176,-0.521551,-0.580153,-0.75378,-0.718843,-0.892075,-0.842581,-1.0,-0.447446,-0.354591,-0.595465,-0.402064,-0.575194,-0.37614,-0.553364,-0.375706,-0.459462,-0.185714,-0.592464,-0.225707,-0.546367,-0.21491,-0.496917,-0.207882,-0.44539,-0.035038,-0.56765,-0.103107,-0.54439,-0.113126,-0.507395,-0.112809
DISAGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.055484,-0.330723,-0.257343,-0.509586,-0.44753,-0.490127,-0.567197,-0.388376,-0.374171,-0.601407,-0.627846,-0.77695,-0.811991,-0.871036,-0.954406,-0.921123,-0.447281,-0.429954,-0.696624,-0.614773,-0.859645,-0.704953,-1.0,-0.767442,-0.482561,-0.234322,-0.686067,-0.310038,-0.750866,-0.309561,-0.792075,-0.306285,-0.482888,-0.039473,-0.625395,-0.106321,-0.659874,-0.113972,-0.676172,-0.104756
DISAGREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.165779,-0.060771,-0.354247,-0.182194,-0.487748,-0.280422,-0.606019,-0.344974,-0.503718,-0.35818,-0.712656,-0.531554,-0.842305,-0.659991,-0.941771,-0.772646,-0.516911,-0.375914,-0.743567,-0.537211,-0.881211,-0.666884,-1.0,-0.787472,-0.522023,-0.388094,-0.733675,-0.554266,-0.864181,-0.677737,-0.974513,-0.790806,-0.516958,-0.40963,-0.688814,-0.572246,-0.793195,-0.68048,-0.881647,-0.776234
